Order Date,Region,Category,Sales,Profit
2022-01-30,West,Technology,861.66,233.57
2021-07-06,South,Technology,732.84,156.23
2022-09-15,South,Office Supplies,1568.33,216.68
2022-12-31,East,Office Supplies,1495.79,392.59
2021-08-28,East,Technology,1812.35,253.99
2022-06-17,East,Office Supplies,803.07,87.11
2021-05-21,South,Technology,1137.08,48.33
2021-05-19,West,Office Supplies,1786.77,452.31
2022-04-04,South,Technology,1987.82,-101.2
2021-03-11,Central,Office Supplies,1939.2,173.37
2022-01-20,East,Technology,1441.33,165.7
2022-09-22,East,Furniture,303.59,37.01
2021-07-17,East,Furniture,65.91,10.6
2021-07-24,Central,Office Supplies,1653.93,169.23
2022-07-22,West,Furniture,1685.07,4.6
2023-09-09,West,Technology,1497.79,363.63
2023-03-16,West,Office Supplies,574.25,93.61
2023-05-09,East,Office Supplies,1286.84,313.06
2023-06-01,West,Technology,646.17,6.73
2023-09-01,South,Technology,912.28,141.24
2022-10-02,East,Technology,777.22,144.31
2021-11-21,Central,Office Supplies,1829.01,97.6
2022-03-18,Central,Technology,483.63,108.77
2023-03-15,West,Furniture,1163.67,-115.2
2021-10-15,East,Office Supplies,734.74,101.37
2021-08-14,South,Technology,1332.88,193.84
2023-12-24,South,Office Supplies,1137.84,129.19
2023-08-25,East,Furniture,1849.48,281.16
2023-07-27,West,Furniture,221.19,-7.32
2022-07-14,Central,Technology,456.87,79.46
2022-12-15,Central,Office Supplies,1537.37,52.76
2022-05-13,South,Technology,750.2,60.63
2023-04-29,South,Office Supplies,348.25,11.58
2023-07-15,South,Technology,1016.58,91.06
2021-03-01,Central,Technology,1311.24,194.89
2021-09-14,South,Office Supplies,108.76,25.6
2022-07-31,Central,Office Supplies,597.41,55.78
2021-08-27,Central,Furniture,1622.66,47.53
2021-02-07,West,Furniture,1050.08,99.94
2021-01-25,West,Office Supplies,90.05,15.81
2022-02-14,West,Furniture,578.26,22.37
2022-04-06,South,Furniture,1285.5,84.47
2023-09-15,Central,Office Supplies,414.73,51.9
2021-12-23,South,Office Supplies,1658.23,29.19
2022-01-18,Central,Office Supplies,1359.62,-22.25
2022-07-23,West,Technology,953.33,-41.8
2023-12-08,West,Office Supplies,1832.94,75.23
2022-03-09,South,Office Supplies,795.77,-64.19
2021-02-25,Central,Office Supplies,485.45,64.76
2022-07-31,South,Furniture,1329.58,-39.4
2021-09-25,East,Office Supplies,1155.12,58.86
2021-03-10,South,Furniture,683.79,5.26
2023-06-21,West,Technology,700.46,106.58
2023-03-04,Central,Office Supplies,808.46,194.14
2021-09-14,Central,Office Supplies,596.45,91.45
2022-11-03,South,Furniture,1426.28,166.88
2022-05-05,West,Technology,1309.69,219.55
2023-01-16,East,Office Supplies,892.74,-78.56
2021-02-18,South,Technology,807.75,-41.08
2021-11-12,Central,Technology,742.8,-46.08
2022-02-17,West,Office Supplies,581.27,-35.3
2022-03-10,Central,Technology,189.68,0.8
2023-10-23,Central,Technology,551.05,62.17
2022-02-24,Central,Office Supplies,655.98,-35.51
2023-04-24,Central,Furniture,1104.41,302.66
2023-07-05,East,Office Supplies,1552.1,375.15
2022-03-10,West,Technology,803.49,231.93
2022-10-05,South,Office Supplies,1890.62,-156.92
2021-02-26,West,Furniture,1658.15,398.89
2023-08-22,West,Technology,1969.91,436.32
2023-09-04,West,Technology,1754.88,457.75
2021-02-15,South,Furniture,1241.12,137.98
2022-02-21,West,Furniture,1204.99,259.26
2023-04-28,South,Technology,276.46,-21.97
2021-05-19,South,Furniture,1450.35,-101.02
2021-09-04,East,Office Supplies,1208.41,-63.55
2021-08-18,Central,Furniture,1023.73,272.23
2023-03-03,South,Office Supplies,1392.71,-105.19
2022-09-29,Central,Technology,899.21,-53.9
2022-01-09,West,Technology,1057.24,287.74
2023-01-08,Central,Technology,808.74,-46.13
2023-12-25,Central,Technology,1440.39,357.08
2021-03-29,Central,Technology,1755.69,378.72
2022-12-14,West,Furniture,1684.87,-141.34
2022-08-24,West,Furniture,1576.33,-143.86
2022-06-23,South,Technology,47.3,5.38
2021-08-02,South,Furniture,1825.52,545.59
2021-03-15,East,Furniture,564.25,141.93
2021-03-02,West,Technology,1778.19,42.69
2022-11-29,East,Furniture,410.0,22.35
2021-01-12,West,Technology,890.5,49.12
2023-03-25,Central,Technology,1503.81,291.25
2021-02-01,East,Technology,1287.75,46.94
2023-09-28,East,Technology,843.53,-34.48
2021-08-25,East,Furniture,1363.68,271.16
2022-07-12,West,Furniture,1106.92,92.1
2022-10-09,South,Office Supplies,565.96,-39.21
2023-09-14,East,Office Supplies,1299.73,280.77
2023-03-31,South,Technology,424.41,56.92
2022-04-18,West,Office Supplies,1394.1,133.48
2021-04-22,East,Furniture,26.16,4.43
2022-01-18,West,Furniture,1106.57,113.03
2021-01-17,South,Office Supplies,814.11,129.74
2022-05-08,South,Office Supplies,620.15,153.17
2023-07-15,East,Furniture,1041.1,151.38
2021-04-27,South,Office Supplies,1297.72,212.62
2023-05-30,Central,Furniture,1931.32,281.09
2021-04-25,Central,Furniture,1669.47,187.77
2023-03-25,East,Office Supplies,1439.96,-44.94
2022-10-06,West,Office Supplies,968.35,33.19
2021-12-02,West,Technology,796.45,141.17
2023-07-11,West,Technology,84.41,5.92
2021-05-27,Central,Technology,731.01,45.65
2021-05-02,South,Technology,1699.79,346.26
2021-03-22,Central,Technology,780.37,-76.3
2022-11-16,South,Furniture,933.94,160.26
2022-10-24,Central,Office Supplies,558.23,53.42
2022-01-10,West,Furniture,562.78,28.54
2021-03-04,West,Technology,142.51,5.16
2022-05-19,West,Technology,1235.33,-38.11
2022-10-30,East,Office Supplies,907.18,30.57
2022-03-25,East,Furniture,1219.8,69.0
2023-05-18,South,Technology,1102.84,82.69
2022-11-11,East,Technology,1601.71,270.56
2022-04-06,Central,Technology,1507.0,122.71
2022-04-04,Central,Technology,1547.48,338.15
2022-04-09,South,Furniture,1008.49,157.22
2023-07-01,South,Furniture,720.69,-17.41
2022-01-14,West,Technology,1868.2,20.31
2023-10-23,East,Furniture,127.45,-8.7
2021-12-30,West,Technology,322.19,89.66
2021-03-13,East,Office Supplies,850.81,216.63
2022-09-30,East,Office Supplies,1235.64,-81.65
2021-12-03,South,Office Supplies,36.24,4.7
2021-07-14,West,Furniture,1444.26,410.4
2023-10-09,West,Technology,1126.28,223.97
2022-10-15,East,Office Supplies,979.71,94.76
2021-01-07,East,Office Supplies,858.52,-3.06
2023-06-24,South,Furniture,1048.58,12.18
2023-09-06,Central,Furniture,340.34,66.19
2022-07-20,West,Office Supplies,235.25,49.93
2022-09-08,West,Technology,593.48,66.16
2022-07-27,South,Technology,1424.82,-73.55
2022-08-22,South,Technology,1184.81,324.1
2023-02-09,West,Office Supplies,970.64,230.92
2021-08-30,West,Furniture,1151.61,-50.42
2023-02-05,East,Technology,1127.33,-87.15
2022-01-19,Central,Office Supplies,627.94,71.8
2022-01-26,West,Office Supplies,212.96,2.91
2023-06-15,South,Furniture,1795.63,23.88
2022-11-19,East,Technology,1207.82,-78.64
2021-02-16,East,Office Supplies,1401.54,394.33
2022-09-11,South,Technology,938.71,217.84
2022-04-09,South,Technology,1517.83,-82.67
2021-05-03,East,Technology,1177.3,295.08
2021-05-14,South,Office Supplies,126.53,21.91
2023-04-21,East,Technology,1782.39,53.79
2023-04-29,South,Furniture,624.96,155.3
2022-08-30,East,Office Supplies,293.02,40.79
2021-01-23,West,Office Supplies,194.32,46.53
2022-07-20,West,Technology,1446.47,126.87
2023-02-05,South,Technology,1413.86,141.75
2023-08-23,Central,Technology,1406.32,23.07
2021-08-23,West,Office Supplies,1833.19,100.97
2023-09-23,East,Furniture,710.91,90.36
2023-12-19,Central,Furniture,1131.04,315.36
2023-04-06,East,Office Supplies,1246.6,174.58
2021-08-04,East,Furniture,1959.37,-80.43
2022-10-19,West,Technology,638.45,-62.06
2023-07-24,South,Office Supplies,1913.54,460.01
2021-11-07,South,Furniture,314.49,14.38
2022-07-11,East,Office Supplies,1532.72,39.83
2023-08-30,West,Furniture,1273.11,280.46
2021-09-14,East,Office Supplies,1637.45,455.45
2022-06-17,Central,Furniture,76.8,15.3
2021-02-21,East,Office Supplies,174.7,-5.32
2023-12-27,West,Office Supplies,158.0,8.94
2021-10-27,East,Office Supplies,1194.06,243.3
2022-11-03,West,Office Supplies,1213.81,318.95
2023-02-17,South,Office Supplies,1814.09,543.21
2023-04-12,West,Technology,945.85,98.96
2021-08-20,Central,Office Supplies,154.74,35.44
2023-09-02,West,Office Supplies,434.87,-35.38
2023-12-28,Central,Office Supplies,35.98,0.52
2021-01-28,Central,Furniture,1557.89,75.72
2023-12-11,East,Office Supplies,1634.89,474.46
2022-08-14,Central,Technology,1995.92,-196.88
2023-02-24,West,Office Supplies,836.15,19.41
2022-09-12,South,Furniture,58.21,15.84
2022-08-09,West,Furniture,484.77,10.99
2023-09-29,South,Office Supplies,1183.78,-11.81
2021-07-03,Central,Office Supplies,1924.65,369.6
2023-11-13,East,Office Supplies,225.09,44.6
2021-05-09,Central,Office Supplies,260.71,23.17
2021-10-18,Central,Furniture,1409.48,392.92
2022-05-16,South,Office Supplies,1341.07,-25.37
2021-07-05,West,Furniture,516.0,136.93
2022-04-24,East,Furniture,1630.03,329.6
2022-05-07,East,Technology,274.98,13.0
2022-05-28,East,Furniture,1852.97,412.77
2023-12-27,East,Office Supplies,418.04,-19.53
2022-04-12,West,Office Supplies,181.08,-8.62
2021-10-12,East,Office Supplies,692.25,188.27
2022-08-24,South,Office Supplies,391.93,-24.33
2021-07-08,South,Technology,1063.34,-104.6
2023-09-16,East,Technology,1379.96,76.74
2023-06-09,East,Technology,992.02,-57.99
2022-01-23,West,Technology,1328.0,325.64
2021-08-29,West,Furniture,742.54,199.8
2022-02-21,East,Technology,75.29,7.0
2021-06-25,West,Furniture,1948.65,136.77
2022-01-22,Central,Office Supplies,1642.44,189.89
2023-05-03,East,Furniture,165.37,-1.57
2022-10-25,West,Furniture,909.37,17.45
2022-03-28,South,Technology,1277.34,-76.14
2021-10-04,East,Office Supplies,397.38,31.23
2021-08-01,East,Office Supplies,1164.42,168.46
2021-02-10,South,Technology,1076.62,292.94
2021-10-21,South,Furniture,432.37,84.58
2022-08-23,West,Technology,299.6,56.69
2022-06-25,South,Furniture,1522.75,35.33
2022-03-27,Central,Technology,658.72,168.18
2023-12-21,East,Technology,503.2,140.28
2023-03-01,Central,Office Supplies,1481.0,404.17
2021-11-30,West,Office Supplies,1477.42,-124.81
2023-06-10,South,Office Supplies,567.28,80.41
2021-02-13,East,Technology,1747.69,274.89
2021-05-24,South,Office Supplies,1382.74,24.93
2021-11-29,South,Office Supplies,704.61,209.24
2023-09-25,West,Technology,866.43,14.27
2021-02-24,West,Office Supplies,1458.89,-19.48
2023-05-20,West,Furniture,438.94,41.11
2023-03-08,West,Office Supplies,948.15,27.74
2021-11-21,East,Furniture,1314.05,354.28
2021-03-21,Central,Office Supplies,1088.21,82.74
2023-11-21,Central,Technology,1224.49,78.44
2023-09-12,East,Technology,1101.5,165.6
2022-07-12,South,Office Supplies,414.47,-28.0
2023-05-15,East,Furniture,832.21,168.68
2022-12-18,Central,Office Supplies,1073.33,222.57
2022-04-17,Central,Technology,1564.52,140.2
2021-03-15,East,Office Supplies,1314.73,371.12
2022-08-12,West,Technology,864.65,113.91
2022-07-18,South,Furniture,1949.31,347.16
2022-04-12,East,Furniture,233.44,62.97
2022-08-22,Central,Technology,429.47,71.52
2023-09-19,West,Furniture,695.8,50.61
2023-01-07,South,Technology,472.57,-42.57
2023-09-21,Central,Technology,1258.38,240.75
2021-09-05,South,Technology,98.31,28.11
2021-03-08,West,Office Supplies,371.32,32.71
2022-07-27,Central,Furniture,600.83,21.57
2022-12-04,West,Office Supplies,1373.02,147.88
2022-04-15,East,Office Supplies,1754.21,335.71
2022-05-08,East,Furniture,1601.01,-159.66
2022-10-25,South,Office Supplies,380.52,96.99
2021-10-13,West,Technology,1139.5,290.05
2021-11-08,West,Office Supplies,79.44,9.26
2021-11-05,South,Technology,634.86,-32.41
2023-02-14,South,Furniture,1615.85,272.63
2023-08-23,South,Office Supplies,924.2,-41.46
2022-04-01,East,Furniture,316.88,32.64
2021-05-12,South,Technology,888.34,-55.56
2023-07-19,East,Office Supplies,412.11,55.89
2023-08-23,South,Technology,798.52,21.74
2023-07-18,West,Technology,985.91,229.12
2021-05-01,West,Technology,712.13,156.65
2022-09-26,South,Furniture,1875.2,561.42
2023-06-16,South,Furniture,1133.81,3.4
2023-02-11,East,Furniture,1688.93,-127.14
2023-11-29,Central,Office Supplies,1526.24,117.83
2022-07-20,East,Technology,1329.11,-88.57
2022-05-27,West,Furniture,1003.84,-28.71
2021-10-16,South,Technology,24.3,3.38
2021-07-19,West,Furniture,1234.67,168.97
2022-06-12,Central,Technology,724.8,-59.92
2023-07-06,East,Furniture,253.17,19.54
2023-12-22,West,Furniture,900.36,100.92
2023-03-10,East,Furniture,1476.4,10.64
2023-12-02,South,Furniture,1924.12,478.75
2021-01-12,West,Technology,760.73,-27.05
2023-04-13,Central,Furniture,1094.59,1.71
2023-04-21,East,Furniture,1705.46,-63.45
2022-10-05,East,Furniture,681.32,-36.37
2021-04-16,Central,Technology,301.67,75.9
2022-11-22,West,Furniture,578.13,6.44
2022-06-12,West,Technology,1800.26,340.27
2023-04-26,East,Office Supplies,335.6,23.89
2023-06-12,Central,Technology,671.86,103.7
2022-01-22,East,Office Supplies,939.99,254.99
2022-04-26,East,Furniture,1697.28,403.69
2022-02-12,South,Furniture,1876.67,-135.88
2023-06-17,West,Technology,863.1,205.49
2022-12-12,West,Furniture,1865.27,150.58
2022-10-01,South,Furniture,339.69,13.61
2023-11-11,West,Technology,330.57,55.85
2023-03-26,West,Furniture,1899.52,532.02
2023-07-07,West,Office Supplies,1029.17,-64.16
2021-07-22,Central,Office Supplies,388.1,80.43
2022-02-21,South,Furniture,986.22,-18.34
2022-02-20,East,Furniture,1570.76,81.77
2021-03-26,Central,Office Supplies,1657.3,413.54
2021-06-16,East,Furniture,1730.66,204.77
2022-01-19,South,Office Supplies,1147.75,-83.81
2022-04-13,South,Technology,1736.55,179.25
2023-03-21,South,Office Supplies,1029.86,222.3
2023-09-24,West,Furniture,1221.98,136.31
2022-04-18,Central,Furniture,1522.27,-50.61
2023-09-20,South,Office Supplies,862.36,67.28
2021-10-02,East,Office Supplies,165.69,44.69
2023-11-10,West,Furniture,713.33,116.47
2022-05-05,West,Furniture,1255.41,240.98
2021-11-22,Central,Furniture,400.82,85.93
2022-06-13,Central,Technology,313.8,-20.0
2023-06-11,Central,Technology,600.3,79.61
2021-03-30,West,Office Supplies,83.58,4.21
2022-05-01,South,Office Supplies,1491.98,-66.15
2022-12-09,East,Technology,532.26,-10.07
2021-12-16,South,Technology,265.99,56.51
2022-01-22,East,Office Supplies,1404.28,-49.72
2021-03-28,South,Technology,1689.0,42.17
2021-11-03,Central,Office Supplies,59.35,0.83
2022-03-16,East,Furniture,482.53,-38.87
2023-01-10,West,Office Supplies,1891.56,160.52
2021-09-21,East,Technology,782.8,161.55
2023-09-04,West,Technology,1878.41,-171.2
2023-01-05,South,Technology,562.94,-30.95
2022-02-25,Central,Office Supplies,451.77,84.97
2022-05-08,East,Technology,443.93,61.01
2022-09-25,West,Office Supplies,188.75,35.13
2023-09-20,South,Furniture,1794.94,-14.28
2022-02-15,Central,Furniture,1960.07,434.17
2021-06-22,Central,Technology,1909.93,175.62
2021-01-04,Central,Office Supplies,1707.02,246.02
2023-05-04,South,Office Supplies,1696.84,-107.14
2023-09-13,South,Technology,1328.95,-23.9
2023-11-27,South,Office Supplies,1655.9,346.65
2022-08-06,Central,Technology,432.52,-4.51
2023-11-21,East,Technology,788.07,-49.64
2022-01-16,West,Furniture,1288.86,179.0
2023-11-01,South,Technology,1752.05,208.8
2021-12-10,East,Office Supplies,1327.73,190.07
2021-06-15,West,Technology,1681.26,247.69
2022-12-01,Central,Furniture,958.42,95.92
2021-12-08,East,Furniture,1440.26,140.44
2023-11-09,Central,Office Supplies,1960.36,528.64
2023-09-07,West,Technology,323.91,36.78
2022-06-29,South,Office Supplies,1855.3,272.58
2023-10-31,Central,Office Supplies,1054.28,7.16
2021-07-11,East,Technology,1293.57,321.37
2021-11-16,South,Furniture,1758.18,-158.68
2022-08-03,East,Office Supplies,831.12,102.14
2022-04-20,West,Office Supplies,849.01,45.46
2022-09-29,West,Furniture,1063.82,150.6
2022-03-03,South,Technology,57.82,2.55
2023-12-19,East,Technology,1003.4,187.71
2021-04-07,East,Technology,596.35,-54.79
2022-05-11,East,Furniture,1857.35,115.82
2022-10-23,East,Office Supplies,193.72,45.04
2021-01-09,West,Furniture,929.45,0.07
2022-04-02,East,Office Supplies,1895.99,-149.59
2021-09-30,West,Office Supplies,1804.05,177.9
2023-07-29,East,Technology,1408.67,409.38
2023-10-29,East,Technology,1186.93,-88.23
2021-07-27,Central,Technology,575.85,-41.45
2023-11-23,Central,Furniture,746.58,103.06
2021-07-23,East,Technology,198.47,0.01
2022-06-02,West,Furniture,1576.49,101.04
2022-06-01,East,Technology,661.26,153.55
2022-03-19,Central,Technology,1342.21,-27.46
2022-11-20,East,Technology,728.04,136.67
2023-04-30,Central,Furniture,939.37,95.62
2023-04-13,East,Office Supplies,1118.9,293.13
2021-12-05,South,Furniture,1607.67,464.91
2022-01-22,East,Furniture,438.09,41.17
2023-11-15,West,Furniture,809.56,108.37
2022-05-21,Central,Office Supplies,277.56,55.05
2022-11-11,South,Furniture,170.01,4.67
2022-11-21,Central,Technology,1217.26,-11.33
2023-06-04,Central,Office Supplies,394.4,112.75
2022-09-15,West,Furniture,138.4,10.11
2023-06-12,East,Furniture,1796.25,-178.48
2023-08-11,West,Office Supplies,1077.94,253.41
2023-02-23,East,Furniture,286.56,40.08
2022-05-10,South,Office Supplies,125.78,-4.1
2023-11-28,West,Technology,257.32,-22.63
2023-01-17,West,Furniture,953.25,15.82
2022-03-13,Central,Furniture,1343.56,364.31
2021-12-11,West,Technology,1289.73,352.61
2022-07-04,East,Furniture,305.96,7.47
2023-03-31,West,Furniture,1274.31,298.66
2022-06-25,West,Office Supplies,821.63,63.05
2021-05-24,South,Furniture,940.19,152.06
2022-08-11,East,Technology,1606.83,54.27
2022-10-19,Central,Furniture,678.35,72.17
2021-12-11,East,Office Supplies,311.06,5.45
2022-11-27,South,Technology,1749.44,-132.18
2021-09-25,East,Technology,440.02,-19.47
2021-06-18,East,Technology,602.18,9.8
2021-02-02,West,Technology,1419.05,412.24
2022-01-12,West,Office Supplies,1373.43,393.17
2022-01-28,East,Office Supplies,1604.79,370.81
2022-05-04,East,Office Supplies,384.06,-2.69
2022-12-23,Central,Office Supplies,717.51,54.99
2023-08-04,South,Furniture,269.25,20.44
2023-11-19,West,Office Supplies,1091.26,59.79
2021-02-08,West,Furniture,599.29,-49.17
2023-11-07,West,Technology,1384.09,157.52
2023-12-16,West,Furniture,20.68,-1.47
2021-08-14,East,Furniture,138.17,30.5
2021-03-08,East,Furniture,876.47,154.72
2023-04-15,Central,Office Supplies,1917.2,78.79
2023-11-13,West,Office Supplies,1783.89,283.38
2023-09-26,West,Technology,1988.14,-13.49
2021-08-25,East,Office Supplies,845.32,5.16
2023-08-15,Central,Furniture,112.21,2.88
2023-07-08,East,Office Supplies,625.79,136.93
2022-04-18,West,Office Supplies,1358.03,-21.35
2022-07-07,West,Furniture,287.62,35.98
2022-11-26,South,Technology,613.94,-12.16
2021-11-13,South,Office Supplies,131.21,1.84
2022-08-21,South,Technology,960.43,-5.58
2023-02-07,Central,Furniture,433.66,68.52
2023-06-05,East,Office Supplies,200.67,22.21
2022-07-15,West,Technology,834.21,157.26
2021-09-15,West,Technology,715.43,-8.6
2023-01-27,Central,Furniture,1084.29,-104.46
2021-05-03,West,Office Supplies,1503.1,258.84
2021-12-08,West,Technology,242.89,-13.13
2023-12-19,East,Technology,1586.43,-2.34
2021-09-17,South,Technology,72.05,1.6
2021-04-05,South,Technology,897.34,178.32
2021-02-10,Central,Technology,1183.11,177.89
2021-09-11,South,Technology,1914.86,-50.35
2021-01-07,South,Technology,1156.37,160.91
2022-12-29,Central,Technology,334.32,61.27
2021-03-10,Central,Technology,1044.73,58.04
2022-06-26,South,Technology,803.65,-1.3
2021-03-30,East,Office Supplies,969.12,166.29
2021-08-01,Central,Furniture,410.25,59.22
2023-04-14,West,Furniture,1011.64,-69.64
2021-09-23,Central,Furniture,317.08,52.85
2023-07-01,West,Technology,1493.21,142.46
2021-10-20,Central,Furniture,1195.93,240.8
2021-11-29,Central,Technology,175.48,-4.16
